entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2025-10-0003,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,23133,231.33,warehouse consumables 2025-10,Hartford Insurance,,HAP-2025-10-0003,HAP-2025-10-0003,historical_ap,volume_opex
JE-HAP-2025-10-0004,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,9644,96.44,security monitoring hosts 2025-10,Harbor Electric,,HAP-2025-10-0004,HAP-2025-10-0004,historical_ap,volume_opex
JE-HAP-2025-10-0005,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,15055,150.55,usage overage block 2025-10,Freightline Logistics,,HAP-2025-10-0005,HAP-2025-10-0005,historical_ap,volume_opex
JE-HAP-2025-10-0006,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,180066,1800.66,premium support 2025-10,Notion Labs,,HAP-2025-10-0006,HAP-2025-10-0006,historical_ap,volume_opex
JE-HAP-2025-10-0007,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,11627,116.27,warehouse consumables 2025-10,Zoom Video,,HAP-2025-10-0007,HAP-2025-10-0007,historical_ap,volume_opex
JE-HAP-2025-10-0008,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,6088,60.88,security monitoring hosts 2025-10,Helios Hardware Supply,,HAP-2025-10-0008,HAP-2025-10-0008,historical_ap,volume_opex
JE-HAP-2025-10-0009,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,10599,105.99,usage overage block 2025-10,ADP,,HAP-2025-10-0009,HAP-2025-10-0009,historical_ap,volume_opex
JE-HAP-2025-10-0010,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,1620110,16201.1,premium support 2025-10,CleanRoom Janitorial,,HAP-2025-10-0010,HAP-2025-10-0010,historical_ap,volume_opex
JE-HAP-2025-10-0011,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,42471,424.71,warehouse consumables 2025-10,Adyen NV,,HAP-2025-10-0011,HAP-2025-10-0011,historical_ap,volume_opex
JE-HAP-2025-10-0012,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,2532,25.32,security monitoring hosts 2025-10,Carta,,HAP-2025-10-0012,HAP-2025-10-0012,historical_ap,volume_opex
JE-HAP-2025-10-0013,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,6143,61.43,usage overage block 2025-10,Northwood Supply,,HAP-2025-10-0013,HAP-2025-10-0013,historical_ap,volume_opex
JE-HAP-2025-10-0014,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,1080154,10801.54,premium support 2025-10,Beacon Components,,HAP-2025-10-0014,HAP-2025-10-0014,historical_ap,volume_opex
JE-HAP-2025-10-0015,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,30965,309.65,warehouse consumables 2025-10,Nimbus Systems,,HAP-2025-10-0015,HAP-2025-10-0015,historical_ap,volume_opex
JE-HAP-2025-10-0016,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,12176,121.76,security monitoring hosts 2025-10,Alder Partners,,HAP-2025-10-0016,HAP-2025-10-0016,historical_ap,volume_opex
JE-HAP-2025-10-0017,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,1687,16.87,usage overage block 2025-10,Northwood Studio,,HAP-2025-10-0017,HAP-2025-10-0017,historical_ap,volume_opex
JE-HAP-2025-10-0018,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,540198,5401.98,premium support 2025-10,Beacon Supply,,HAP-2025-10-0018,HAP-2025-10-0018,historical_ap,volume_opex
JE-HAP-2025-10-0019,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,19459,194.59,warehouse consumables 2025-10,Nimbus Components,,HAP-2025-10-0019,HAP-2025-10-0019,historical_ap,volume_opex
JE-HAP-2025-10-0020,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,8620,86.2,security monitoring hosts 2025-10,Alder Systems,,HAP-2025-10-0020,HAP-2025-10-0020,historical_ap,volume_opex
JE-HAP-2025-10-0021,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,13731,137.31,usage overage block 2025-10,Northwood Partners,,HAP-2025-10-0021,HAP-2025-10-0021,historical_ap,volume_opex
JE-HAP-2025-10-0022,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,1980242,19802.42,premium support 2025-10,Beacon Studio,,HAP-2025-10-0022,HAP-2025-10-0022,historical_ap,volume_opex
JE-HAP-2025-10-0023,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,2400,24.0,security monitoring hosts 2025-10,Teak Systems,,HAP-2025-10-0023,HAP-2025-10-0023,historical_ap,volume_opex
JE-HAP-2025-10-0024,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,6011,60.11,usage overage block 2025-10,Harbor Partners,,HAP-2025-10-0024,HAP-2025-10-0024,historical_ap,volume_opex
JE-HAP-2025-10-0025,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1080022,10800.22,premium support 2025-10,Timber Studio,,HAP-2025-10-0025,HAP-2025-10-0025,historical_ap,volume_opex
JE-HAP-2025-10-0026,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,30833,308.33,warehouse consumables 2025-10,Ginkgo Supply,,HAP-2025-10-0026,HAP-2025-10-0026,historical_ap,volume_opex
JE-HAP-2025-10-0027,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,12044,120.44,security monitoring hosts 2025-10,Teak Components,,HAP-2025-10-0027,HAP-2025-10-0027,historical_ap,volume_opex
JE-HAP-2025-10-0028,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1555,15.55,usage overage block 2025-10,Harbor Systems,,HAP-2025-10-0028,HAP-2025-10-0028,historical_ap,volume_opex
JE-HAP-2025-10-0029,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,540066,5400.66,premium support 2025-10,Timber Partners,,HAP-2025-10-0029,HAP-2025-10-0029,historical_ap,volume_opex
JE-HAP-2025-10-0030,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,19327,193.27,warehouse consumables 2025-10,Ginkgo Studio,,HAP-2025-10-0030,HAP-2025-10-0030,historical_ap,volume_opex
JE-HAP-2025-10-0031,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,8488,84.88,security monitoring hosts 2025-10,Teak Supply,,HAP-2025-10-0031,HAP-2025-10-0031,historical_ap,volume_opex
JE-HAP-2025-10-0032,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,13599,135.99,usage overage block 2025-10,Harbor Components,,HAP-2025-10-0032,HAP-2025-10-0032,historical_ap,volume_opex
JE-HAP-2025-10-0033,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1980110,19801.1,premium support 2025-10,Timber Systems,,HAP-2025-10-0033,HAP-2025-10-0033,historical_ap,volume_opex
JE-HAP-2025-10-0034,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,7821,78.21,warehouse consumables 2025-10,Ginkgo Partners,,HAP-2025-10-0034,HAP-2025-10-0034,historical_ap,volume_opex
JE-HAP-2025-10-0035,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,4932,49.32,security monitoring hosts 2025-10,Teak Studio,,HAP-2025-10-0035,HAP-2025-10-0035,historical_ap,volume_opex
JE-HAP-2025-10-0036,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,9143,91.43,usage overage block 2025-10,Harbor Supply,,HAP-2025-10-0036,HAP-2025-10-0036,historical_ap,volume_opex
JE-HAP-2025-10-0037,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1440154,14401.54,premium support 2025-10,Timber Components,,HAP-2025-10-0037,HAP-2025-10-0037,historical_ap,volume_opex
JE-HAP-2025-10-0038,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,38665,386.65,warehouse consumables 2025-10,Ginkgo Systems,,HAP-2025-10-0038,HAP-2025-10-0038,historical_ap,volume_opex
JE-HAP-2025-10-0039,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1376,13.76,security monitoring hosts 2025-10,Teak Partners,,HAP-2025-10-0039,HAP-2025-10-0039,historical_ap,volume_opex
JE-HAP-2025-10-0040,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,4687,46.87,usage overage block 2025-10,Harbor Studio,,HAP-2025-10-0040,HAP-2025-10-0040,historical_ap,volume_opex
JE-HAP-2025-10-0041,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,900198,9001.98,premium support 2025-10,Timber Supply,,HAP-2025-10-0041,HAP-2025-10-0041,historical_ap,volume_opex
JE-HAP-2025-10-0042,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,27159,271.59,warehouse consumables 2025-10,Ginkgo Components,,HAP-2025-10-0042,HAP-2025-10-0042,historical_ap,volume_opex
JE-HAP-2025-10-0043,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,11020,110.2,security monitoring hosts 2025-10,Teak Systems,,HAP-2025-10-0043,HAP-2025-10-0043,historical_ap,volume_opex
JE-HAP-2025-10-0044,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,16731,167.31,usage overage block 2025-10,Harbor Partners,,HAP-2025-10-0044,HAP-2025-10-0044,historical_ap,volume_opex
JE-HAP-2025-10-0045,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,7942,79.42,warehouse consumables 2025-10,Beacon Components,,HAP-2025-10-0045,HAP-2025-10-0045,historical_ap,volume_opex
JE-HAP-2025-10-0046,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,4800,48.0,security monitoring hosts 2025-10,Nimbus Systems,,HAP-2025-10-0046,HAP-2025-10-0046,historical_ap,volume_opex
JE-HAP-2025-10-0047,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,9011,90.11,usage overage block 2025-10,Alder Partners,,HAP-2025-10-0047,HAP-2025-10-0047,historical_ap,volume_opex
JE-HAP-2025-10-0048,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,1440022,14400.22,premium support 2025-10,Northwood Studio,,HAP-2025-10-0048,HAP-2025-10-0048,historical_ap,volume_opex
JE-HAP-2025-10-0049,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,38533,385.33,warehouse consumables 2025-10,Beacon Supply,,HAP-2025-10-0049,HAP-2025-10-0049,historical_ap,volume_opex
JE-HAP-2025-10-0050,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,1244,12.44,security monitoring hosts 2025-10,Nimbus Components,,HAP-2025-10-0050,HAP-2025-10-0050,historical_ap,volume_opex
JE-HAP-2025-10-0051,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,4555,45.55,usage overage block 2025-10,Alder Systems,,HAP-2025-10-0051,HAP-2025-10-0051,historical_ap,volume_opex
JE-HAP-2025-10-0052,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,900066,9000.66,premium support 2025-10,Northwood Partners,,HAP-2025-10-0052,HAP-2025-10-0052,historical_ap,volume_opex
JE-HAP-2025-10-0053,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,27027,270.27,warehouse consumables 2025-10,Beacon Studio,,HAP-2025-10-0053,HAP-2025-10-0053,historical_ap,volume_opex
JE-HAP-2025-10-0054,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,10888,108.88,security monitoring hosts 2025-10,Nimbus Supply,,HAP-2025-10-0054,HAP-2025-10-0054,historical_ap,volume_opex
JE-HAP-2025-10-0055,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,16599,165.99,usage overage block 2025-10,Alder Components,,HAP-2025-10-0055,HAP-2025-10-0055,historical_ap,volume_opex
JE-HAP-2025-10-0056,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,360110,3601.1,premium support 2025-10,Northwood Systems,,HAP-2025-10-0056,HAP-2025-10-0056,historical_ap,volume_opex
JE-HAP-2025-10-0057,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,15521,155.21,warehouse consumables 2025-10,Beacon Partners,,HAP-2025-10-0057,HAP-2025-10-0057,historical_ap,volume_opex
JE-HAP-2025-10-0058,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,7332,73.32,security monitoring hosts 2025-10,Nimbus Studio,,HAP-2025-10-0058,HAP-2025-10-0058,historical_ap,volume_opex
JE-HAP-2025-10-0059,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,12143,121.43,usage overage block 2025-10,Alder Supply,,HAP-2025-10-0059,HAP-2025-10-0059,historical_ap,volume_opex
JE-HAP-2025-10-0060,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,1800154,18001.54,premium support 2025-10,Northwood Components,,HAP-2025-10-0060,HAP-2025-10-0060,historical_ap,volume_opex
JE-HAP-2025-10-0061,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,4015,40.15,warehouse consumables 2025-10,Beacon Systems,,HAP-2025-10-0061,HAP-2025-10-0061,historical_ap,volume_opex
JE-HAP-2025-10-0062,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,3776,37.76,security monitoring hosts 2025-10,Nimbus Partners,,HAP-2025-10-0062,HAP-2025-10-0062,historical_ap,volume_opex
JE-HAP-2025-10-0063,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,7687,76.87,usage overage block 2025-10,Alder Studio,,HAP-2025-10-0063,HAP-2025-10-0063,historical_ap,volume_opex
JE-HAP-2025-10-0064,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,1260198,12601.98,premium support 2025-10,Northwood Supply,,HAP-2025-10-0064,HAP-2025-10-0064,historical_ap,volume_opex
JE-HAP-2025-10-0065,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,34859,348.59,warehouse consumables 2025-10,Beacon Components,,HAP-2025-10-0065,HAP-2025-10-0065,historical_ap,volume_opex
JE-HAP-2025-10-0066,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,13420,134.2,security monitoring hosts 2025-10,Nimbus Systems,,HAP-2025-10-0066,HAP-2025-10-0066,historical_ap,volume_opex
JE-HAP-2025-10-0067,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,360231,3602.31,premium support 2025-10,Harbor Supply,,HAP-2025-10-0067,HAP-2025-10-0067,historical_ap,volume_opex
JE-HAP-2025-10-0068,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,15642,156.42,warehouse consumables 2025-10,Timber Components,,HAP-2025-10-0068,HAP-2025-10-0068,historical_ap,volume_opex
JE-HAP-2025-10-0069,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,7200,72.0,security monitoring hosts 2025-10,Ginkgo Systems,,HAP-2025-10-0069,HAP-2025-10-0069,historical_ap,volume_opex
JE-HAP-2025-10-0070,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,12011,120.11,usage overage block 2025-10,Teak Partners,,HAP-2025-10-0070,HAP-2025-10-0070,historical_ap,volume_opex
JE-HAP-2025-10-0071,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,1800022,18000.22,premium support 2025-10,Harbor Studio,,HAP-2025-10-0071,HAP-2025-10-0071,historical_ap,volume_opex
JE-HAP-2025-10-0072,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,3883,38.83,warehouse consumables 2025-10,Timber Supply,,HAP-2025-10-0072,HAP-2025-10-0072,historical_ap,volume_opex
JE-HAP-2025-10-0073,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,3644,36.44,security monitoring hosts 2025-10,Ginkgo Components,,HAP-2025-10-0073,HAP-2025-10-0073,historical_ap,volume_opex
JE-HAP-2025-10-0074,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,7555,75.55,usage overage block 2025-10,Teak Systems,,HAP-2025-10-0074,HAP-2025-10-0074,historical_ap,volume_opex
JE-HAP-2025-10-0075,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,1260066,12600.66,premium support 2025-10,Harbor Partners,,HAP-2025-10-0075,HAP-2025-10-0075,historical_ap,volume_opex
JE-HAP-2025-10-0076,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,34727,347.27,warehouse consumables 2025-10,Timber Studio,,HAP-2025-10-0076,HAP-2025-10-0076,historical_ap,volume_opex
JE-HAP-2025-10-0077,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,13288,132.88,security monitoring hosts 2025-10,Ginkgo Supply,,HAP-2025-10-0077,HAP-2025-10-0077,historical_ap,volume_opex
JE-HAP-2025-10-0078,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,3099,30.99,usage overage block 2025-10,Teak Components,,HAP-2025-10-0078,HAP-2025-10-0078,historical_ap,volume_opex
JE-HAP-2025-10-0079,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,720110,7201.1,premium support 2025-10,Harbor Systems,,HAP-2025-10-0079,HAP-2025-10-0079,historical_ap,volume_opex
JE-HAP-2025-10-0080,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,23221,232.21,warehouse consumables 2025-10,Timber Partners,,HAP-2025-10-0080,HAP-2025-10-0080,historical_ap,volume_opex
JE-HAP-2025-10-0081,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,9732,97.32,security monitoring hosts 2025-10,Ginkgo Studio,,HAP-2025-10-0081,HAP-2025-10-0081,historical_ap,volume_opex
JE-HAP-2025-10-0082,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,15143,151.43,usage overage block 2025-10,Teak Supply,,HAP-2025-10-0082,HAP-2025-10-0082,historical_ap,volume_opex
JE-HAP-2025-10-0083,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,180154,1801.54,premium support 2025-10,Harbor Components,,HAP-2025-10-0083,HAP-2025-10-0083,historical_ap,volume_opex
JE-HAP-2025-10-0084,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,11715,117.15,warehouse consumables 2025-10,Timber Systems,,HAP-2025-10-0084,HAP-2025-10-0084,historical_ap,volume_opex
JE-HAP-2025-10-0085,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,6176,61.76,security monitoring hosts 2025-10,Ginkgo Partners,,HAP-2025-10-0085,HAP-2025-10-0085,historical_ap,volume_opex
JE-HAP-2025-10-0086,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,10687,106.87,usage overage block 2025-10,Teak Studio,,HAP-2025-10-0086,HAP-2025-10-0086,historical_ap,volume_opex
JE-HAP-2025-10-0087,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,1620198,16201.98,premium support 2025-10,Harbor Supply,,HAP-2025-10-0087,HAP-2025-10-0087,historical_ap,volume_opex
JE-HAP-2025-10-0088,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,42559,425.59,warehouse consumables 2025-10,Timber Components,,HAP-2025-10-0088,HAP-2025-10-0088,historical_ap,volume_opex
JE-HAP-2025-10-0089,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,3220,32.2,usage overage block 2025-10,Nimbus Studio,,HAP-2025-10-0089,HAP-2025-10-0089,historical_ap,volume_opex
JE-HAP-2025-10-0090,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,720231,7202.31,premium support 2025-10,Alder Supply,,HAP-2025-10-0090,HAP-2025-10-0090,historical_ap,volume_opex
JE-HAP-2025-10-0091,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,23342,233.42,warehouse consumables 2025-10,Northwood Components,,HAP-2025-10-0091,HAP-2025-10-0091,historical_ap,volume_opex
JE-HAP-2025-10-0092,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,9600,96.0,security monitoring hosts 2025-10,Beacon Systems,,HAP-2025-10-0092,HAP-2025-10-0092,historical_ap,volume_opex
JE-HAP-2025-10-0093,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,15011,150.11,usage overage block 2025-10,Nimbus Partners,,HAP-2025-10-0093,HAP-2025-10-0093,historical_ap,volume_opex
JE-HAP-2025-10-0094,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,180022,1800.22,premium support 2025-10,Alder Studio,,HAP-2025-10-0094,HAP-2025-10-0094,historical_ap,volume_opex
JE-HAP-2025-10-0095,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,11583,115.83,warehouse consumables 2025-10,Northwood Supply,,HAP-2025-10-0095,HAP-2025-10-0095,historical_ap,volume_opex
JE-HAP-2025-10-0096,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,6044,60.44,security monitoring hosts 2025-10,Beacon Components,,HAP-2025-10-0096,HAP-2025-10-0096,historical_ap,volume_opex
JE-HAP-2025-10-0097,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,10555,105.55,usage overage block 2025-10,Nimbus Systems,,HAP-2025-10-0097,HAP-2025-10-0097,historical_ap,volume_opex
JE-HAP-2025-10-0098,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,1620066,16200.66,premium support 2025-10,Alder Partners,,HAP-2025-10-0098,HAP-2025-10-0098,historical_ap,volume_opex
JE-HAP-2025-10-0099,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,42427,424.27,warehouse consumables 2025-10,Northwood Studio,,HAP-2025-10-0099,HAP-2025-10-0099,historical_ap,volume_opex
JE-HAP-2025-10-0100,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,2488,24.88,security monitoring hosts 2025-10,Beacon Supply,,HAP-2025-10-0100,HAP-2025-10-0100,historical_ap,volume_opex
JE-HAP-2025-10-0101,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,6099,60.99,usage overage block 2025-10,Nimbus Components,,HAP-2025-10-0101,HAP-2025-10-0101,historical_ap,volume_opex
JE-HAP-2025-10-0102,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,1080110,10801.1,premium support 2025-10,Alder Systems,,HAP-2025-10-0102,HAP-2025-10-0102,historical_ap,volume_opex
JE-HAP-2025-10-0103,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,30921,309.21,warehouse consumables 2025-10,Northwood Partners,,HAP-2025-10-0103,HAP-2025-10-0103,historical_ap,volume_opex
JE-HAP-2025-10-0104,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,12132,121.32,security monitoring hosts 2025-10,Amazon Web Services,,HAP-2025-10-0104,HAP-2025-10-0104,historical_ap,volume_opex
JE-HAP-2025-10-0105,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,1643,16.43,usage overage block 2025-10,Datadog,,HAP-2025-10-0105,HAP-2025-10-0105,historical_ap,volume_opex
JE-HAP-2025-10-0106,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,540154,5401.54,premium support 2025-10,Hartford Insurance,,HAP-2025-10-0106,HAP-2025-10-0106,historical_ap,volume_opex
JE-HAP-2025-10-0107,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,19415,194.15,warehouse consumables 2025-10,Harbor Electric,,HAP-2025-10-0107,HAP-2025-10-0107,historical_ap,volume_opex
JE-HAP-2025-10-0108,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,8576,85.76,security monitoring hosts 2025-10,Freightline Logistics,,HAP-2025-10-0108,HAP-2025-10-0108,historical_ap,volume_opex
JE-HAP-2025-10-0109,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,13687,136.87,usage overage block 2025-10,Notion Labs,,HAP-2025-10-0109,HAP-2025-10-0109,historical_ap,volume_opex
JE-HAP-2025-10-0110,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,1980198,19801.98,premium support 2025-10,Zoom Video,,HAP-2025-10-0110,HAP-2025-10-0110,historical_ap,volume_opex
JE-HAP-2025-10-0111,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,2609,26.09,security monitoring hosts 2025-10,Figma,,HAP-2025-10-0111,HAP-2025-10-0111,historical_ap,volume_opex
JE-HAP-2025-10-0112,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,6220,62.2,usage overage block 2025-10,Cambridge Properties,,HAP-2025-10-0112,HAP-2025-10-0112,historical_ap,volume_opex
JE-HAP-2025-10-0113,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,1080231,10802.31,premium support 2025-10,GitHub,,HAP-2025-10-0113,HAP-2025-10-0113,historical_ap,volume_opex
JE-HAP-2025-10-0114,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,31042,310.42,warehouse consumables 2025-10,Misc Supplies,,HAP-2025-10-0114,HAP-2025-10-0114,historical_ap,volume_opex
